"id","country","variable","coarse_level","coarse_stat","fine_level","fine_stat","diff_type","notes","coarse_significant_p05","fine_significant_p05"
"","Netherlands","Bevolkingsdichtheid_33 vs PercentageEengezinswoning_36","gemeente(n=213)","corr=-0.823","wijk(n=1771)","corr=-0.72","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs PercentageMeergezinswoning_37","gemeente(n=213)","corr=0.823","wijk(n=1771)","corr=0.72","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs PercentageBewoond_38","gemeente(n=213)","corr=0.003","wijk(n=1771)","corr=0.063","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs PercentageOnbewoond_39","gemeente(n=213)","corr=-0.003","wijk(n=1771)","corr=-0.063","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs Koopwoningen_40","gemeente(n=213)","corr=-0.646","wijk(n=1770)","corr=-0.566","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs HuurwoningenTotaal_41","gemeente(n=213)","corr=0.652","wijk(n=1770)","corr=0.579","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs BouwjaarVoor2000_45","gemeente(n=213)","corr=-0.018","wijk(n=1771)","corr=0.026","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","no"
"","Netherlands","Bevolkingsdichtheid_33 vs BouwjaarVanaf2000_46","gemeente(n=213)","corr=0.018","wijk(n=1771)","corr=-0.026","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","no"
"","Netherlands","Bevolkingsdichtheid_33 vs GemiddeldElektriciteitsverbruikTotaal_47","gemeente(n=213)","corr=-0.422","wijk(n=1776)","corr=-0.538","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs GemiddeldAardgasverbruikTotaal_55","gemeente(n=213)","corr=-0.593","wijk(n=1768)","corr=-0.536","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs AantalInkomensontvangers_64","gemeente(n=213)","corr=0.565","wijk(n=1801)","corr=0.325","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs GemiddeldInkomenPerInkomensontvanger_65","gemeente(n=213)","corr=0.184","wijk(n=1713)","corr=0.041","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","Bevolkingsdichtheid_33 vs GemiddeldInkomenPerInwoner_66","gemeente(n=213)","corr=0.169","wijk(n=1729)","corr=0.045","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","Bevolkingsdichtheid_33 vs k_40PersonenMetLaagsteInkomen_67","gemeente(n=213)","corr=-0.139","wijk(n=1714)","corr=0.013","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","Bevolkingsdichtheid_33 vs k_20PersonenMetHoogsteInkomen_68","gemeente(n=213)","corr=0.246","wijk(n=1714)","corr=0.076","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs Actieven1575Jaar_69","gemeente(n=213)","corr=-0.115","wijk(n=1713)","corr=-0.034","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","no"
"","Netherlands","Bevolkingsdichtheid_33 vs HuishoudensMetEenLaagInkomen_72","gemeente(n=213)","corr=0.459","wijk(n=1655)","corr=0.484","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs PersonenautoSPerHuishouden_91","gemeente(n=212)","corr=-0.556","wijk(n=1685)","corr=-0.724","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs AfstandTotHuisartsenpraktijk_94","gemeente(n=213)","corr=-0.545","wijk(n=1800)","corr=-0.397","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs AfstandTotGroteSupermarkt_95","gemeente(n=213)","corr=-0.545","wijk(n=1800)","corr=-0.393","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs AfstandTotSchool_97","gemeente(n=213)","corr=-0.51","wijk(n=1786)","corr=-0.321","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs Mannen_6","gemeente(n=213)","corr=-0.349","wijk(n=1801)","corr=-0.207","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs Vrouwen_7","gemeente(n=213)","corr=0.349","wijk(n=1801)","corr=0.201","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs k_0Tot15Jaar_8","gemeente(n=213)","corr=0.032","wijk(n=1801)","corr=-0.035","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","no"
"","Netherlands","Bevolkingsdichtheid_33 vs k_15Tot25Jaar_9","gemeente(n=213)","corr=0.262","wijk(n=1801)","corr=0.048","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs k_25Tot45Jaar_10","gemeente(n=213)","corr=0.608","wijk(n=1801)","corr=0.583","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs k_45Tot65Jaar_11","gemeente(n=213)","corr=-0.522","wijk(n=1801)","corr=-0.394","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs k_65JaarOfOuder_12","gemeente(n=213)","corr=-0.352","wijk(n=1801)","corr=-0.272","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs Ongehuwd_13","gemeente(n=213)","corr=0.567","wijk(n=1801)","corr=0.551","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs Gehuwd_14","gemeente(n=213)","corr=-0.636","wijk(n=1801)","corr=-0.606","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs Gescheiden_15","gemeente(n=213)","corr=0.436","wijk(n=1801)","corr=0.25","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs Verweduwd_16","gemeente(n=213)","corr=-0.302","wijk(n=1801)","corr=-0.131","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs WestersTotaal_17","gemeente(n=213)","corr=0.494","wijk(n=1801)","corr=0.435","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs NietWestersTotaal_18","gemeente(n=213)","corr=0.741","wijk(n=1801)","corr=0.605","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs GeboorteTotaal_24","gemeente(n=213)","corr=0.345","wijk(n=1801)","corr=0.278","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs SterfteTotaal_26","gemeente(n=213)","corr=-0.111","wijk(n=1801)","corr=0.011","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","no"
"","Netherlands","Bevolkingsdichtheid_33 vs HuishoudensTotaal_28","gemeente(n=213)","corr=0.534","wijk(n=1801)","corr=0.49","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs Eenpersoonshuishoudens_29","gemeente(n=213)","corr=0.602","wijk(n=1801)","corr=0.504","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs HuishoudensZonderKinderen_30","gemeente(n=213)","corr=-0.466","wijk(n=1801)","corr=-0.22","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs HuishoudensMetKinderen_31","gemeente(n=213)","corr=-0.108","wijk(n=1801)","corr=-0.18","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","Bevolkingsdichtheid_33 vs Woningvoorraad_34","gemeente(n=213)","corr=0.351","wijk(n=1801)","corr=0.083","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs PercentageEengezinswoning_36","gemeente(n=209)","corr=0.055","wijk(n=1669)","corr=0.092","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs PercentageMeergezinswoning_37","gemeente(n=209)","corr=-0.055","wijk(n=1669)","corr=-0.092","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs PercentageBewoond_38","gemeente(n=209)","corr=-0.02","wijk(n=1669)","corr=-0.232","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs PercentageOnbewoond_39","gemeente(n=209)","corr=0.02","wijk(n=1669)","corr=0.232","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs Koopwoningen_40","gemeente(n=209)","corr=0.286","wijk(n=1668)","corr=0.308","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs HuurwoningenTotaal_41","gemeente(n=209)","corr=-0.292","wijk(n=1668)","corr=-0.329","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs BouwjaarVoor2000_45","gemeente(n=209)","corr=-0.134","wijk(n=1669)","corr=-0.081","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs BouwjaarVanaf2000_46","gemeente(n=209)","corr=0.134","wijk(n=1669)","corr=0.081","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs GemiddeldElektriciteitsverbruikTotaal_47","gemeente(n=209)","corr=0.569","wijk(n=1666)","corr=0.529","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs GemiddeldAardgasverbruikTotaal_55","gemeente(n=209)","corr=0.379","wijk(n=1658)","corr=0.465","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs AantalInkomensontvangers_64","gemeente(n=209)","corr=-0.054","wijk(n=1669)","corr=-0.174","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs GemiddeldInkomenPerInkomensontvanger_65","gemeente(n=209)","corr=0.883","wijk(n=1668)","corr=0.843","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs GemiddeldInkomenPerInwoner_66","gemeente(n=209)","corr=0.888","wijk(n=1668)","corr=0.836","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs k_40PersonenMetLaagsteInkomen_67","gemeente(n=209)","corr=-0.654","wijk(n=1669)","corr=-0.505","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs k_20PersonenMetHoogsteInkomen_68","gemeente(n=209)","corr=0.771","wijk(n=1669)","corr=0.741","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs Actieven1575Jaar_69","gemeente(n=209)","corr=0.306","wijk(n=1669)","corr=0.31","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs HuishoudensMetEenLaagInkomen_72","gemeente(n=209)","corr=-0.465","wijk(n=1632)","corr=-0.388","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs PersonenautoSPerHuishouden_91","gemeente(n=208)","corr=0.26","wijk(n=1651)","corr=0.289","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs AfstandTotHuisartsenpraktijk_94","gemeente(n=209)","corr=-0.108","wijk(n=1669)","corr=0.154","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs AfstandTotGroteSupermarkt_95","gemeente(n=209)","corr=-0.129","wijk(n=1669)","corr=0.166","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs AfstandTotSchool_97","gemeente(n=209)","corr=-0.041","wijk(n=1660)","corr=0.236","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs Mannen_6","gemeente(n=209)","corr=-0.342","wijk(n=1669)","corr=0.005","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs Vrouwen_7","gemeente(n=209)","corr=0.342","wijk(n=1669)","corr=-0.018","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs k_0Tot15Jaar_8","gemeente(n=209)","corr=0.177","wijk(n=1669)","corr=0.087","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs k_15Tot25Jaar_9","gemeente(n=209)","corr=-0.166","wijk(n=1669)","corr=-0.06","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs k_25Tot45Jaar_10","gemeente(n=209)","corr=-0.318","wijk(n=1669)","corr=-0.235","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs k_45Tot65Jaar_11","gemeente(n=209)","corr=0.059","wijk(n=1669)","corr=0.228","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs k_65JaarOfOuder_12","gemeente(n=209)","corr=0.236","wijk(n=1669)","corr=0.074","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs Ongehuwd_13","gemeente(n=209)","corr=-0.102","wijk(n=1669)","corr=-0.056","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
"","Netherlands","GemiddeldeWOZWaardeVanWoningen_35 vs Gehuwd_14","gemeente(n=209)","corr=0.161","wijk(n=1669)","corr=0.203","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
