"id","country","variable","coarse_level","coarse_stat","fine_level","fine_stat","diff_type","notes","coarse_significant_p05","fine_significant_p05"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 65歳以上人口（男） per1000pop(A130301_rate)","todofuken(n=47)","corr=-0.025","shikuchoson(n=1740)","corr=0.015","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","no"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 65歳以上人口（女） per1000pop(A130302_rate)","todofuken(n=47)","corr=-0.269","shikuchoson(n=1740)","corr=-0.18","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 出生数 per1000pop(A4101_rate)","todofuken(n=47)","corr=-0.073","shikuchoson(n=1740)","corr=0.344","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 死亡数 per1000pop(A4200_rate)","todofuken(n=47)","corr=-0.128","shikuchoson(n=1740)","corr=0.331","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 転入者数（日本人移動者） per1000pop(A5101_rate)","todofuken(n=47)","corr=-0.075","shikuchoson(n=1740)","corr=0.472","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 転出者数（日本人移動者） per1000pop(A5102_rate)","todofuken(n=47)","corr=-0.149","shikuchoson(n=1740)","corr=0.534","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 婚姻件数 per1000pop(A9101_rate)","todofuken(n=47)","corr=-0.031","shikuchoson(n=1740)","corr=0.399","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 離婚件数 per1000pop(A9201_rate)","todofuken(n=47)","corr=-0.254","shikuchoson(n=1740)","corr=0.361","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 幼稚園数 per1000pop(E1101_rate)","todofuken(n=47)","corr=-0.127","shikuchoson(n=1740)","corr=0.283","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 幼稚園在園者数 per1000pop(E1501_rate)","todofuken(n=47)","corr=-0.093","shikuchoson(n=1740)","corr=0.038","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","no"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 小学校数 per1000pop(E2101_rate)","todofuken(n=47)","corr=-0.091","shikuchoson(n=1740)","corr=0.269","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 小学校教員数 per1000pop(E2401_rate)","todofuken(n=47)","corr=-0.135","shikuchoson(n=1740)","corr=0.269","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 小学校児童数 per1000pop(E2501_rate)","todofuken(n=47)","corr=0.018","shikuchoson(n=1740)","corr=-0.051","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 中学校数 per1000pop(E3101_rate)","todofuken(n=47)","corr=-0.158","shikuchoson(n=1740)","corr=0.303","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 中学校教員数 per1000pop(E3401_rate)","todofuken(n=47)","corr=-0.141","shikuchoson(n=1740)","corr=0.298","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 中学校生徒数 per1000pop(E3501_rate)","todofuken(n=47)","corr=-0.006","shikuchoson(n=1740)","corr=-0.053","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 高等学校数 per1000pop(E4101_rate)","todofuken(n=47)","corr=-0.057","shikuchoson(n=1740)","corr=0.268","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 高等学校生徒数 per1000pop(E4501_rate)","todofuken(n=47)","corr=0.02","shikuchoson(n=1740)","corr=-0.116","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 一般病院数 per1000pop(I510120_rate)","todofuken(n=47)","corr=-0.438","shikuchoson(n=1740)","corr=-0.092","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 一般診療所数 per1000pop(I5102_rate)","todofuken(n=47)","corr=-0.601","shikuchoson(n=1740)","corr=0.156","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（男） per1000pop(A110201_rate) vs 歯科診療所数 per1000pop(I5103_rate)","todofuken(n=47)","corr=-0.397","shikuchoson(n=1740)","corr=-0.071","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 15歳未満人口 per1000pop(A1301_rate)","todofuken(n=47)","corr=-0.091","shikuchoson(n=1740)","corr=-0.118","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 15歳未満人口（男） per1000pop(A130101_rate)","todofuken(n=47)","corr=-0.1","shikuchoson(n=1740)","corr=-0.137","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 15歳未満人口（女） per1000pop(A130102_rate)","todofuken(n=47)","corr=-0.088","shikuchoson(n=1740)","corr=-0.095","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 15～64歳人口 per1000pop(A1302_rate)","todofuken(n=47)","corr=-0.73","shikuchoson(n=1740)","corr=-0.534","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 15～64歳人口（男） per1000pop(A130201_rate)","todofuken(n=47)","corr=-0.877","shikuchoson(n=1740)","corr=-0.813","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 15～64歳人口（女） per1000pop(A130202_rate)","todofuken(n=47)","corr=-0.452","shikuchoson(n=1740)","corr=-0.079","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 65歳以上人口 per1000pop(A1303_rate)","todofuken(n=47)","corr=0.685","shikuchoson(n=1740)","corr=0.49","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 65歳以上人口（男） per1000pop(A130301_rate)","todofuken(n=47)","corr=0.562","shikuchoson(n=1740)","corr=0.38","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 65歳以上人口（女） per1000pop(A130302_rate)","todofuken(n=47)","corr=0.749","shikuchoson(n=1740)","corr=0.555","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 出生数 per1000pop(A4101_rate)","todofuken(n=47)","corr=-0.14","shikuchoson(n=1740)","corr=-0.474","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 死亡数 per1000pop(A4200_rate)","todofuken(n=47)","corr=0.661","shikuchoson(n=1740)","corr=-0.044","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","no"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 転入者数（日本人移動者） per1000pop(A5101_rate)","todofuken(n=47)","corr=-0.378","shikuchoson(n=1740)","corr=-0.56","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 転出者数（日本人移動者） per1000pop(A5102_rate)","todofuken(n=47)","corr=-0.149","shikuchoson(n=1740)","corr=-0.557","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 婚姻件数 per1000pop(A9101_rate)","todofuken(n=47)","corr=-0.503","shikuchoson(n=1740)","corr=-0.593","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 離婚件数 per1000pop(A9201_rate)","todofuken(n=47)","corr=0.132","shikuchoson(n=1740)","corr=-0.391","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 幼稚園数 per1000pop(E1101_rate)","todofuken(n=47)","corr=0.124","shikuchoson(n=1740)","corr=-0.219","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 幼稚園在園者数 per1000pop(E1501_rate)","todofuken(n=47)","corr=-0.292","shikuchoson(n=1740)","corr=-0.195","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 小学校数 per1000pop(E2101_rate)","todofuken(n=47)","corr=0.553","shikuchoson(n=1740)","corr=-0.067","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 小学校教員数 per1000pop(E2401_rate)","todofuken(n=47)","corr=0.502","shikuchoson(n=1740)","corr=-0.098","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 小学校児童数 per1000pop(E2501_rate)","todofuken(n=47)","corr=-0.039","shikuchoson(n=1740)","corr=-0.113","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 中学校数 per1000pop(E3101_rate)","todofuken(n=47)","corr=0.631","shikuchoson(n=1740)","corr=-0.121","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 中学校教員数 per1000pop(E3401_rate)","todofuken(n=47)","corr=0.59","shikuchoson(n=1740)","corr=-0.128","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 中学校生徒数 per1000pop(E3501_rate)","todofuken(n=47)","corr=0.006","shikuchoson(n=1740)","corr=-0.076","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 高等学校数 per1000pop(E4101_rate)","todofuken(n=47)","corr=0.603","shikuchoson(n=1740)","corr=-0.161","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 高等学校生徒数 per1000pop(E4501_rate)","todofuken(n=47)","corr=0.152","shikuchoson(n=1740)","corr=-0.028","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","no"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 一般病院数 per1000pop(I510120_rate)","todofuken(n=47)","corr=0.665","shikuchoson(n=1740)","corr=0.169","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 一般診療所数 per1000pop(I5102_rate)","todofuken(n=47)","corr=0.384","shikuchoson(n=1740)","corr=-0.116","reversed","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","日本人人口（女） per1000pop(A110202_rate) vs 歯科診療所数 per1000pop(I5103_rate)","todofuken(n=47)","corr=-0.017","shikuchoson(n=1740)","corr=-0.082","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 15歳未満人口（男） per1000pop(A130101_rate)","todofuken(n=47)","corr=0.998","shikuchoson(n=1740)","corr=0.988","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 15歳未満人口（女） per1000pop(A130102_rate)","todofuken(n=47)","corr=0.998","shikuchoson(n=1740)","corr=0.987","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 15～64歳人口 per1000pop(A1302_rate)","todofuken(n=47)","corr=0.161","shikuchoson(n=1740)","corr=0.596","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 15～64歳人口（男） per1000pop(A130201_rate)","todofuken(n=47)","corr=0.063","shikuchoson(n=1740)","corr=0.385","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 15～64歳人口（女） per1000pop(A130202_rate)","todofuken(n=47)","corr=0.26","shikuchoson(n=1740)","corr=0.659","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 65歳以上人口 per1000pop(A1303_rate)","todofuken(n=47)","corr=-0.464","shikuchoson(n=1740)","corr=-0.753","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 65歳以上人口（男） per1000pop(A130301_rate)","todofuken(n=47)","corr=-0.447","shikuchoson(n=1740)","corr=-0.747","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 65歳以上人口（女） per1000pop(A130302_rate)","todofuken(n=47)","corr=-0.462","shikuchoson(n=1740)","corr=-0.74","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 出生数 per1000pop(A4101_rate)","todofuken(n=47)","corr=0.934","shikuchoson(n=1740)","corr=0.495","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 死亡数 per1000pop(A4200_rate)","todofuken(n=47)","corr=-0.464","shikuchoson(n=1740)","corr=-0.612","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 転入者数（日本人移動者） per1000pop(A5101_rate)","todofuken(n=47)","corr=0.253","shikuchoson(n=1740)","corr=0.268","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 転出者数（日本人移動者） per1000pop(A5102_rate)","todofuken(n=47)","corr=0.239","shikuchoson(n=1740)","corr=0.115","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 婚姻件数 per1000pop(A9101_rate)","todofuken(n=47)","corr=0.446","shikuchoson(n=1740)","corr=0.227","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 離婚件数 per1000pop(A9201_rate)","todofuken(n=47)","corr=0.587","shikuchoson(n=1740)","corr=0.188","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 幼稚園数 per1000pop(E1101_rate)","todofuken(n=47)","corr=0.236","shikuchoson(n=1740)","corr=0.068","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 幼稚園在園者数 per1000pop(E1501_rate)","todofuken(n=47)","corr=0.072","shikuchoson(n=1740)","corr=0.357","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 小学校数 per1000pop(E2101_rate)","todofuken(n=47)","corr=-0.011","shikuchoson(n=1740)","corr=-0.096","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 小学校教員数 per1000pop(E2401_rate)","todofuken(n=47)","corr=0.452","shikuchoson(n=1740)","corr=0.064","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 小学校児童数 per1000pop(E2501_rate)","todofuken(n=47)","corr=0.983","shikuchoson(n=1740)","corr=0.818","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 中学校数 per1000pop(E3101_rate)","todofuken(n=47)","corr=-0.07","shikuchoson(n=1740)","corr=-0.112","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 中学校教員数 per1000pop(E3401_rate)","todofuken(n=47)","corr=0.291","shikuchoson(n=1740)","corr=-0.031","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","no"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 中学校生徒数 per1000pop(E3501_rate)","todofuken(n=47)","corr=0.937","shikuchoson(n=1740)","corr=0.653","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 高等学校数 per1000pop(E4101_rate)","todofuken(n=47)","corr=-0.154","shikuchoson(n=1740)","corr=-0.223","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 高等学校生徒数 per1000pop(E4501_rate)","todofuken(n=47)","corr=0.624","shikuchoson(n=1740)","corr=0.145","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 一般病院数 per1000pop(I510120_rate)","todofuken(n=47)","corr=0.046","shikuchoson(n=1740)","corr=-0.151","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 一般診療所数 per1000pop(I5102_rate)","todofuken(n=47)","corr=-0.044","shikuchoson(n=1740)","corr=-0.053","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口 per1000pop(A1301_rate) vs 歯科診療所数 per1000pop(I5103_rate)","todofuken(n=47)","corr=-0.162","shikuchoson(n=1740)","corr=-0.01","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","no"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 15歳未満人口（女） per1000pop(A130102_rate)","todofuken(n=47)","corr=0.995","shikuchoson(n=1740)","corr=0.951","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 15～64歳人口 per1000pop(A1302_rate)","todofuken(n=47)","corr=0.16","shikuchoson(n=1740)","corr=0.59","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 15～64歳人口（男） per1000pop(A130201_rate)","todofuken(n=47)","corr=0.066","shikuchoson(n=1740)","corr=0.388","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 15～64歳人口（女） per1000pop(A130202_rate)","todofuken(n=47)","corr=0.252","shikuchoson(n=1740)","corr=0.646","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 65歳以上人口 per1000pop(A1303_rate)","todofuken(n=47)","corr=-0.463","shikuchoson(n=1740)","corr=-0.744","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 65歳以上人口（男） per1000pop(A130301_rate)","todofuken(n=47)","corr=-0.445","shikuchoson(n=1740)","corr=-0.735","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 65歳以上人口（女） per1000pop(A130302_rate)","todofuken(n=47)","corr=-0.461","shikuchoson(n=1740)","corr=-0.733","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 出生数 per1000pop(A4101_rate)","todofuken(n=47)","corr=0.932","shikuchoson(n=1740)","corr=0.483","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 死亡数 per1000pop(A4200_rate)","todofuken(n=47)","corr=-0.465","shikuchoson(n=1740)","corr=-0.606","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 転入者数（日本人移動者） per1000pop(A5101_rate)","todofuken(n=47)","corr=0.247","shikuchoson(n=1740)","corr=0.271","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 転出者数（日本人移動者） per1000pop(A5102_rate)","todofuken(n=47)","corr=0.239","shikuchoson(n=1740)","corr=0.119","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 婚姻件数 per1000pop(A9101_rate)","todofuken(n=47)","corr=0.441","shikuchoson(n=1740)","corr=0.22","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 離婚件数 per1000pop(A9201_rate)","todofuken(n=47)","corr=0.556","shikuchoson(n=1740)","corr=0.179","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 幼稚園数 per1000pop(E1101_rate)","todofuken(n=47)","corr=0.237","shikuchoson(n=1740)","corr=0.091","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 幼稚園在園者数 per1000pop(E1501_rate)","todofuken(n=47)","corr=0.063","shikuchoson(n=1740)","corr=0.359","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 小学校数 per1000pop(E2101_rate)","todofuken(n=47)","corr=-0.004","shikuchoson(n=1740)","corr=-0.075","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 小学校教員数 per1000pop(E2401_rate)","todofuken(n=47)","corr=0.454","shikuchoson(n=1740)","corr=0.085","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 小学校児童数 per1000pop(E2501_rate)","todofuken(n=47)","corr=0.982","shikuchoson(n=1740)","corr=0.809","similar","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 中学校数 per1000pop(E3101_rate)","todofuken(n=47)","corr=-0.07","shikuchoson(n=1740)","corr=-0.1","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 中学校教員数 per1000pop(E3401_rate)","todofuken(n=47)","corr=0.292","shikuchoson(n=1740)","corr=-0.016","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","no"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 中学校生徒数 per1000pop(E3501_rate)","todofuken(n=47)","corr=0.937","shikuchoson(n=1740)","corr=0.639","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 高等学校数 per1000pop(E4101_rate)","todofuken(n=47)","corr=-0.147","shikuchoson(n=1740)","corr=-0.224","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","no","yes"
"","Japan","15歳未満人口（男） per1000pop(A130101_rate) vs 高等学校生徒数 per1000pop(E4501_rate)","todofuken(n=47)","corr=0.629","shikuchoson(n=1740)","corr=0.14","magnitude_change","SSDSE-B(2023)/SSDSE-A extraction, part of exhaustive pairwise scan","yes","yes"
