"id","country","variable","coarse_level","coarse_stat","fine_level","fine_stat","diff_type","notes","coarse_significant_p05","fine_significant_p05"
"155","フランス","d1_living_standard_eur と share_direct_taxes_pct の相関","県(département)(n=98)","corr=-0.080","コミューン(commune)(n=5302)","corr=-0.563","magnitude_change","相対変化0.86","no","yes"
"156","フランス","d9_living_standard_eur と interdecile_ratio_d9_d1 の相関","県(département)(n=98)","corr=0.842","コミューン(commune)(n=5302)","corr=0.638","similar","相対変化0.24","yes","yes"
"157","フランス","d9_living_standard_eur と poverty_rate_pct_60med の相関","県(département)(n=98)","corr=-0.193","コミューン(commune)(n=4354)","corr=-0.440","magnitude_change","相対変化0.56","no","yes"
"158","フランス","d9_living_standard_eur と share_taxed_households_pct の相関","県(département)(n=98)","corr=0.751","コミューン(commune)(n=5302)","corr=0.662","similar","相対変化0.12","yes","yes"
"159","フランス","d9_living_standard_eur と share_activity_income_pct の相関","県(département)(n=98)","corr=0.735","コミューン(commune)(n=5302)","corr=0.408","magnitude_change","相対変化0.45","yes","yes"
"160","フランス","d9_living_standard_eur と share_wages_pct の相関","県(département)(n=98)","corr=0.693","コミューン(commune)(n=5302)","corr=0.368","magnitude_change","相対変化0.47","yes","yes"
"161","フランス","d9_living_standard_eur と share_pensions_pct の相関","県(département)(n=98)","corr=-0.648","コミューン(commune)(n=5302)","corr=-0.281","magnitude_change","相対変化0.57","yes","yes"
"162","フランス","d9_living_standard_eur と share_social_benefits_pct の相関","県(département)(n=98)","corr=-0.442","コミューン(commune)(n=5302)","corr=-0.596","similar","相対変化0.26","yes","yes"
"163","フランス","d9_living_standard_eur と share_direct_taxes_pct の相関","県(département)(n=98)","corr=-0.898","コミューン(commune)(n=5302)","corr=-0.818","similar","相対変化0.09","yes","yes"
"164","フランス","interdecile_ratio_d9_d1 と poverty_rate_pct_60med の相関","県(département)(n=98)","corr=0.347","コミューン(commune)(n=4354)","corr=0.263","similar","相対変化0.24","yes","yes"
"165","フランス","interdecile_ratio_d9_d1 と share_taxed_households_pct の相関","県(département)(n=98)","corr=0.434","コミューン(commune)(n=5302)","corr=0.032","magnitude_change","相対変化0.93","yes","yes"
"166","フランス","interdecile_ratio_d9_d1 と share_activity_income_pct の相関","県(département)(n=98)","corr=0.621","コミューン(commune)(n=5302)","corr=0.044","magnitude_change","相対変化0.93","yes","yes"
"167","フランス","interdecile_ratio_d9_d1 と share_wages_pct の相関","県(département)(n=98)","corr=0.548","コミューン(commune)(n=5302)","corr=0.006","magnitude_change","相対変化0.99","yes","no"
"168","フランス","interdecile_ratio_d9_d1 と share_pensions_pct の相関","県(département)(n=98)","corr=-0.675","コミューン(commune)(n=5302)","corr=-0.145","magnitude_change","相対変化0.78","yes","yes"
"169","フランス","interdecile_ratio_d9_d1 と share_social_benefits_pct の相関","県(département)(n=98)","corr=0.031","コミューン(commune)(n=5302)","corr=0.040","similar","相対変化0.22","no","yes"
"170","フランス","interdecile_ratio_d9_d1 と share_direct_taxes_pct の相関","県(département)(n=98)","corr=-0.776","コミューン(commune)(n=5302)","corr=-0.397","magnitude_change","相対変化0.49","yes","yes"
"171","フランス","poverty_rate_pct_60med と share_taxed_households_pct の相関","県(département)(n=98)","corr=-0.545","コミューン(commune)(n=4354)","corr=-0.752","similar","相対変化0.28","yes","yes"
"172","フランス","poverty_rate_pct_60med と share_activity_income_pct の相関","県(département)(n=98)","corr=-0.114","コミューン(commune)(n=4354)","corr=-0.373","magnitude_change","相対変化0.69","no","yes"
"173","フランス","poverty_rate_pct_60med と share_wages_pct の相関","県(département)(n=98)","corr=-0.174","コミューン(commune)(n=4354)","corr=-0.367","magnitude_change","相対変化0.53","no","yes"
"174","フランス","poverty_rate_pct_60med と share_pensions_pct の相関","県(département)(n=98)","corr=-0.151","コミューン(commune)(n=4354)","corr=0.079","reversed","","no","yes"
"175","フランス","poverty_rate_pct_60med と share_social_benefits_pct の相関","県(département)(n=98)","corr=0.891","コミューン(commune)(n=4354)","corr=0.911","similar","相対変化0.02","yes","yes"
"176","フランス","poverty_rate_pct_60med と share_direct_taxes_pct の相関","県(département)(n=98)","corr=0.181","コミューン(commune)(n=4354)","corr=0.502","magnitude_change","相対変化0.64","no","yes"
"177","フランス","share_taxed_households_pct と share_activity_income_pct の相関","県(département)(n=98)","corr=0.772","コミューン(commune)(n=5302)","corr=0.620","similar","相対変化0.20","yes","yes"
"178","フランス","share_taxed_households_pct と share_wages_pct の相関","県(département)(n=98)","corr=0.780","コミューン(commune)(n=5302)","corr=0.603","similar","相対変化0.23","yes","yes"
"179","フランス","share_taxed_households_pct と share_pensions_pct の相関","県(département)(n=98)","corr=-0.538","コミューン(commune)(n=5302)","corr=-0.309","magnitude_change","相対変化0.43","yes","yes"
"180","フランス","share_taxed_households_pct と share_social_benefits_pct の相関","県(département)(n=98)","corr=-0.688","コミューン(commune)(n=5302)","corr=-0.775","similar","相対変化0.11","yes","yes"
"181","フランス","share_taxed_households_pct と share_direct_taxes_pct の相関","県(département)(n=98)","corr=-0.852","コミューン(commune)(n=5302)","corr=-0.849","similar","相対変化0.00","yes","yes"
"182","フランス","share_activity_income_pct と share_wages_pct の相関","県(département)(n=98)","corr=0.989","コミューン(commune)(n=5302)","corr=0.984","similar","相対変化0.01","yes","yes"
"183","フランス","share_activity_income_pct と share_pensions_pct の相関","県(département)(n=98)","corr=-0.925","コミューン(commune)(n=5302)","corr=-0.846","similar","相対変化0.09","yes","yes"
"184","フランス","share_activity_income_pct と share_social_benefits_pct の相関","県(département)(n=98)","corr=-0.198","コミューン(commune)(n=5302)","corr=-0.338","magnitude_change","相対変化0.41","yes","yes"
"185","フランス","share_activity_income_pct と share_direct_taxes_pct の相関","県(département)(n=98)","corr=-0.770","コミューン(commune)(n=5302)","corr=-0.503","magnitude_change","相対変化0.35","yes","yes"
"186","フランス","share_wages_pct と share_pensions_pct の相関","県(département)(n=98)","corr=-0.898","コミューン(commune)(n=5302)","corr=-0.836","similar","相対変化0.07","yes","yes"
"187","フランス","share_wages_pct と share_social_benefits_pct の相関","県(département)(n=98)","corr=-0.231","コミューン(commune)(n=5302)","corr=-0.314","similar","相対変化0.27","yes","yes"
"188","フランス","share_wages_pct と share_direct_taxes_pct の相関","県(département)(n=98)","corr=-0.722","コミューン(commune)(n=5302)","corr=-0.444","magnitude_change","相対変化0.38","yes","yes"
"189","フランス","share_pensions_pct と share_social_benefits_pct の相関","県(département)(n=98)","corr=-0.071","コミューン(commune)(n=5302)","corr=0.076","reversed","","no","yes"
"190","フランス","share_pensions_pct と share_direct_taxes_pct の相関","県(département)(n=98)","corr=0.629","コミューン(commune)(n=5302)","corr=0.249","magnitude_change","相対変化0.60","yes","yes"
"191","フランス","share_social_benefits_pct と share_direct_taxes_pct の相関","県(département)(n=98)","corr=0.430","コミューン(commune)(n=5302)","corr=0.612","similar","相対変化0.30","yes","yes"
"192","オーストラリア","earners(人口規模の目安)とmean_income(平均所得)の相関","州・準州(n=8)","corr=0.040","SA2(n=2346)","corr=0.151","magnitude_change","両方とも0に近い弱い相関だが相対変化は大きい","no","yes"
"193","オーストラリア","mean_income(平均所得)とgini(ジニ係数)の相関","州・準州(n=8)","corr=-0.069","SA2(n=2346)","corr=0.377","reversed","","no","yes"
"194","ドイツ","total_population と male_ratio_pct の相関","Bundesland(州)(n=16)","corr=0.357","Gemeinde(市町村)(n=10659)","corr=-0.110","reversed","2025年12月31日時点。男性割合は男女別人口から算出した派生変数","no","yes"
"195","ドイツ","平均年齢のばらつき(標準偏差・範囲)","Bundesland(州)(n=16)","mean=45.54;sd=2.01;range=6.1(42.3-48.4)","Gemeinde(市町村)(n=10659)","mean=46.55;sd=2.72;range=28.0(33.4-61.4)","magnitude_change","範囲が州単位の約4.6倍に拡大。相関ではなく単一変数のばらつきの比較","n/a(not_corr)","n/a(not_corr)"
"196","EU","pop2018(人口)とgrowth_pct(2018→2023年人口増加率)の相関","NUTS2(n=292)","corr=0.101","NUTS3(n=1374)","corr=0.195","magnitude_change","相対変化0.93。符号は両方プラスのまま","yes","yes"
"197","フランス","population_totale(総人口)とtemp_resident_pct(一時滞在者比率、totale-municipale)/totaleの相関","Département(県)(n=100)","corr=-0.668","Commune(コミューン)(n=34964)","corr=-0.044","magnitude_change","絶対値でおよそ93%縮小。符号は両方マイナスのまま。学生寮・軍施設・刑務所等で一時的に滞在する人の割合と総人口の関係","yes","yes"
"198","フランス","births2024(2024年出生数)とgrowth08to24(2008→2024年出生数増減率)の相関","Département(県)(n=100)","corr=0.5385","Commune(コミューン)(n=31078)","corr=0.0117","magnitude_change","2008年出生数0件の地域は増減率計算不能のため除外(県:0件、コミューン:3770件)","yes","yes"
