state_fips,county_fips,postal,name,poverty_percent_all_ages,median_household_income
17,053,IL,Ford County,11.0,71110.0
17,055,IL,Franklin County,17.9,52533.0
17,057,IL,Fulton County,11.8,62914.0
17,059,IL,Gallatin County,17.5,56852.0
17,061,IL,Greene County,13.8,59146.0
17,063,IL,Grundy County,6.8,91254.0
17,065,IL,Hamilton County,11.3,65472.0
17,067,IL,Hancock County,13.0,63408.0
17,069,IL,Hardin County,19.2,51216.0
17,071,IL,Henderson County,13.2,62610.0
17,073,IL,Henry County,9.6,73198.0
17,075,IL,Iroquois County,12.3,64995.0
17,077,IL,Jackson County,20.7,48289.0
17,079,IL,Jasper County,9.4,69924.0
17,081,IL,Jefferson County,15.4,60543.0
17,083,IL,Jersey County,10.8,70158.0
17,085,IL,Jo Daviess County,8.6,74426.0
17,087,IL,Johnson County,15.2,63160.0
17,089,IL,Kane County,8.4,97543.0
17,091,IL,Kankakee County,11.5,68451.0
17,093,IL,Kendall County,5.1,114606.0
17,095,IL,Knox County,16.3,57569.0
17,097,IL,Lake County,8.2,108349.0
17,099,IL,La Salle County,11.6,72225.0
17,101,IL,Lawrence County,18.3,55411.0
17,103,IL,Lee County,10.1,66598.0
17,105,IL,Livingston County,11.1,68544.0
17,107,IL,Logan County,14.4,64779.0
17,109,IL,McDonough County,19.9,50487.0
17,111,IL,McHenry County,6.3,101205.0
17,113,IL,McLean County,11.0,79622.0
17,115,IL,Macon County,15.7,61033.0
17,117,IL,Macoupin County,13.0,70256.0
17,119,IL,Madison County,11.1,73194.0
17,121,IL,Marion County,16.0,54774.0
17,123,IL,Marshall County,10.2,70246.0
17,125,IL,Mason County,14.9,62146.0
17,127,IL,Massac County,17.7,58202.0
17,129,IL,Menard County,10.3,80964.0
17,131,IL,Mercer County,9.8,77098.0
17,133,IL,Monroe County,4.9,103032.0
17,135,IL,Montgomery County,14.7,60599.0
17,137,IL,Morgan County,13.9,64268.0
17,139,IL,Moultrie County,11.0,72928.0
17,141,IL,Ogle County,9.2,78109.0
17,143,IL,Peoria County,16.8,62873.0
17,145,IL,Perry County,17.0,62830.0
17,147,IL,Piatt County,6.8,81611.0
17,149,IL,Pike County,15.0,58733.0
17,151,IL,Pope County,16.1,58093.0
17,153,IL,Pulaski County,22.4,50863.0
17,155,IL,Putnam County,8.8,75469.0
17,157,IL,Randolph County,11.8,70526.0
17,159,IL,Richland County,13.1,57119.0
17,161,IL,Rock Island County,14.8,63457.0
17,163,IL,St. Clair County,13.4,66007.0
17,165,IL,Saline County,18.5,53318.0
17,167,IL,Sangamon County,11.9,73004.0
17,169,IL,Schuyler County,13.7,64444.0
17,171,IL,Scott County,11.4,67157.0
17,173,IL,Shelby County,10.6,68618.0
17,175,IL,Stark County,11.3,69523.0
17,177,IL,Stephenson County,12.7,64926.0
17,179,IL,Tazewell County,8.9,73659.0
17,181,IL,Union County,15.9,64452.0
17,183,IL,Vermilion County,19.5,51813.0
17,185,IL,Wabash County,14.4,64466.0
17,187,IL,Warren County,12.1,64493.0
17,189,IL,Washington County,8.7,74848.0
17,191,IL,Wayne County,12.7,56071.0
17,193,IL,White County,14.9,56768.0
17,195,IL,Whiteside County,11.4,68641.0
17,197,IL,Will County,7.2,103587.0
17,199,IL,Williamson County,16.8,60704.0
17,201,IL,Winnebago County,14.7,65795.0
17,203,IL,Woodford County,6.9,90169.0
18,001,IN,Adams County,11.4,66567.0
18,003,IN,Allen County,13.0,66194.0
18,005,IN,Bartholomew County,10.0,79870.0
18,007,IN,Benton County,9.9,64671.0
18,009,IN,Blackford County,15.7,51799.0
18,011,IN,Boone County,4.7,103970.0
18,013,IN,Brown County,9.9,72141.0
18,015,IN,Carroll County,9.2,71740.0
18,017,IN,Cass County,13.1,54436.0
18,019,IN,Clark County,9.4,71718.0
18,021,IN,Clay County,12.6,62834.0
18,023,IN,Clinton County,11.4,66119.0
18,025,IN,Crawford County,17.7,56019.0
18,027,IN,Daviess County,10.6,76778.0
18,029,IN,Dearborn County,7.9,82578.0
18,031,IN,Decatur County,10.6,71150.0
18,033,IN,De Kalb County,11.3,68933.0
18,035,IN,Delaware County,19.4,55704.0
18,037,IN,Dubois County,7.7,74001.0
18,039,IN,Elkhart County,11.7,69262.0
18,041,IN,Fayette County,16.1,60483.0
18,043,IN,Floyd County,10.2,79008.0
18,045,IN,Fountain County,10.6,63747.0
18,047,IN,Franklin County,8.8,77456.0
18,049,IN,Fulton County,11.0,60258.0
18,051,IN,Gibson County,11.0,67497.0
18,053,IN,Grant County,20.0,53872.0
18,055,IN,Greene County,11.9,59626.0
18,057,IN,Hamilton County,4.8,121231.0
18,059,IN,Hancock County,5.7,94581.0
18,061,IN,Harrison County,8.6,75443.0
18,063,IN,Hendricks County,5.6,95323.0
18,065,IN,Henry County,12.7,62048.0
18,067,IN,Howard County,12.7,61548.0
18,069,IN,Huntington County,8.9,67462.0
18,071,IN,Jackson County,10.1,69753.0
18,073,IN,Jasper County,8.7,75027.0
18,075,IN,Jay County,13.4,61030.0
18,077,IN,Jefferson County,12.1,62153.0
18,079,IN,Jennings County,13.4,61695.0
18,081,IN,Johnson County,7.2,91676.0
18,083,IN,Knox County,15.7,57242.0
18,085,IN,Kosciusko County,9.4,72726.0
18,087,IN,Lagrange County,8.4,81738.0
18,089,IN,Lake County,14.3,69182.0
18,091,IN,La Porte County,14.3,64204.0
18,093,IN,Lawrence County,12.1,64958.0
18,095,IN,Madison County,13.0,62000.0
18,097,IN,Marion County,15.6,66653.0
18,099,IN,Marshall County,10.6,70390.0
18,101,IN,Martin County,13.2,60862.0
18,103,IN,Miami County,15.2,59297.0
18,105,IN,Monroe County,17.7,60553.0
18,107,IN,Montgomery County,10.9,69928.0
18,109,IN,Morgan County,9.8,74193.0
18,111,IN,Newton County,10.2,70836.0
18,113,IN,Noble County,10.6,66072.0
18,115,IN,Ohio County,9.2,70757.0
18,117,IN,Orange County,13.7,59750.0
18,119,IN,Owen County,12.5,62247.0
18,121,IN,Parke County,15.2,70989.0
18,123,IN,Perry County,14.3,63098.0
18,125,IN,Pike County,10.8,66716.0
18,127,IN,Porter County,9.3,79398.0
18,129,IN,Posey County,9.3,76228.0
18,131,IN,Pulaski County,11.3,70303.0
18,133,IN,Putnam County,10.8,73137.0
18,135,IN,Randolph County,14.6,58725.0
18,137,IN,Ripley County,10.3,66942.0
18,139,IN,Rush County,10.8,65326.0
18,141,IN,St. Joseph County,14.2,65977.0
18,143,IN,Scott County,14.5,62584.0
18,145,IN,Shelby County,11.2,71548.0
18,147,IN,Spencer County,8.7,77467.0
18,149,IN,Starke County,13.1,61259.0
18,151,IN,Steuben County,10.2,71355.0
18,153,IN,Sullivan County,15.6,59148.0
18,155,IN,Switzerland County,12.8,60219.0
18,157,IN,Tippecanoe County,17.1,61681.0
18,159,IN,Tipton County,9.0,76188.0
18,161,IN,Union County,11.2,64648.0
18,163,IN,Vanderburgh County,13.8,60923.0
18,165,IN,Vermillion County,12.5,58743.0
18,167,IN,Vigo County,20.2,50665.0
18,169,IN,Wabash County,11.8,60668.0
18,171,IN,Warren County,9.6,74750.0
18,173,IN,Warrick County,8.3,87293.0
18,175,IN,Washington County,13.0,55682.0
18,177,IN,Wayne County,17.3,52956.0
18,179,IN,Wells County,8.6,69833.0
18,181,IN,White County,10.8,67077.0
18,183,IN,Whitley County,8.5,76326.0
19,001,IA,Adair County,9.8,67873.0
19,003,IA,Adams County,11.6,63399.0
19,005,IA,Allamakee County,11.1,65586.0
19,007,IA,Appanoose County,16.1,54629.0
19,009,IA,Audubon County,10.2,64977.0
19,011,IA,Benton County,8.0,86364.0
19,013,IA,Black Hawk County,14.2,61558.0
19,015,IA,Boone County,8.2,77381.0
19,017,IA,Bremer County,7.8,79410.0
19,019,IA,Buchanan County,8.8,80402.0
19,021,IA,Buena Vista County,12.2,65671.0
19,023,IA,Butler County,7.9,73033.0
19,025,IA,Calhoun County,11.6,63597.0
19,027,IA,Carroll County,9.3,61806.0
19,029,IA,Cass County,14.8,59509.0
19,031,IA,Cedar County,7.9,77777.0
19,033,IA,Cerro Gordo County,10.7,63161.0
19,035,IA,Cherokee County,9.9,70197.0
19,037,IA,Chickasaw County,8.8,73547.0
19,039,IA,Clarke County,10.5,65162.0
19,041,IA,Clay County,10.5,72021.0
19,043,IA,Clayton County,10.5,65814.0
19,045,IA,Clinton County,13.3,67095.0
19,047,IA,Crawford County,11.2,64170.0
19,049,IA,Dallas County,6.0,102189.0
19,051,IA,Davis County,11.6,66410.0
19,053,IA,Decatur County,18.3,54409.0
19,055,IA,Delaware County,8.7,69339.0
19,057,IA,Des Moines County,14.3,60599.0
19,059,IA,Dickinson County,7.9,80922.0
19,061,IA,Dubuque County,9.6,72749.0
19,063,IA,Emmet County,9.8,61500.0
19,065,IA,Fayette County,13.9,62103.0
19,067,IA,Floyd County,11.5,67582.0
19,069,IA,Franklin County,11.3,71041.0
19,071,IA,Fremont County,9.8,72129.0
19,073,IA,Greene County,10.7,63082.0
19,075,IA,Grundy County,6.7,81093.0
19,077,IA,Guthrie County,9.9,78027.0
19,079,IA,Hamilton County,8.5,71731.0
19,081,IA,Hancock County,9.9,67979.0
19,083,IA,Hardin County,10.4,67903.0
19,085,IA,Harrison County,9.8,63139.0
19,087,IA,Henry County,12.7,65627.0
19,089,IA,Howard County,9.9,67552.0
19,091,IA,Humboldt County,9.6,72307.0
19,093,IA,Ida County,9.4,71238.0
19,095,IA,Iowa County,7.6,75419.0
19,097,IA,Jackson County,9.3,74910.0
19,099,IA,Jasper County,9.6,72394.0
19,101,IA,Jefferson County,14.1,58146.0
19,103,IA,Johnson County,15.5,74665.0
19,105,IA,Jones County,10.3,74193.0
19,107,IA,Keokuk County,11.1,65656.0
19,109,IA,Kossuth County,10.2,66667.0
19,111,IA,Lee County,14.4,60053.0
19,113,IA,Linn County,9.9,73079.0
19,115,IA,Louisa County,9.8,76120.0
19,117,IA,Lucas County,13.7,59540.0
19,119,IA,Lyon County,7.8,74790.0
19,121,IA,Madison County,7.0,84509.0
19,123,IA,Mahaska County,11.7,71332.0
19,125,IA,Marion County,8.0,79709.0
19,127,IA,Marshall County,12.0,64005.0
19,129,IA,Mills County,8.5,82260.0
19,131,IA,Mitchell County,9.2,74249.0
19,133,IA,Monona County,12.6,59814.0
19,135,IA,Monroe County,10.2,65959.0
19,137,IA,Montgomery County,13.0,60487.0
19,139,IA,Muscatine County,11.7,66309.0
19,141,IA,O'Brien County,9.1,69914.0
19,143,IA,Osceola County,10.5,72569.0
19,145,IA,Page County,13.8,60695.0
19,147,IA,Palo Alto County,10.7,64952.0
19,149,IA,Plymouth County,8.7,74765.0
19,151,IA,Pocahontas County,11.1,68654.0
19,153,IA,Polk County,11.5,79509.0
19,155,IA,Pottawattamie County,11.6,70768.0
19,157,IA,Poweshiek County,10.3,73434.0
19,159,IA,Ringgold County,14.1,61463.0
19,161,IA,Sac County,10.0,72395.0
19,163,IA,Scott County,11.0,77100.0
19,165,IA,Shelby County,8.8,68695.0
19,167,IA,Sioux County,6.9,85985.0
19,169,IA,Story County,14.9,71539.0
19,171,IA,Tama County,12.3,66288.0
19,173,IA,Taylor County,13.0,59116.0
19,175,IA,Union County,13.7,59066.0
19,177,IA,Van Buren County,14.8,57666.0
19,179,IA,Wapello County,13.8,61642.0
19,181,IA,Warren County,5.8,92695.0
19,183,IA,Washington County,9.5,75136.0
19,185,IA,Wayne County,14.7,59904.0
19,187,IA,Webster County,14.0,63557.0
19,189,IA,Winnebago County,11.4,65086.0
19,191,IA,Winneshiek County,7.9,80932.0
19,193,IA,Woodbury County,12.9,65984.0
19,195,IA,Worth County,9.2,75449.0
19,197,IA,Wright County,11.0,74189.0
20,001,KS,Allen County,16.0,54761.0
20,003,KS,Anderson County,11.6,61742.0
20,005,KS,Atchison County,13.6,65818.0
20,007,KS,Barber County,11.7,59514.0
20,009,KS,Barton County,15.0,58568.0
20,011,KS,Bourbon County,15.4,54428.0
20,013,KS,Brown County,12.2,58989.0
20,015,KS,Butler County,9.2,76742.0
20,017,KS,Chase County,11.4,62302.0
20,019,KS,Chautauqua County,14.7,49510.0
20,021,KS,Cherokee County,15.2,55853.0
20,023,KS,Cheyenne County,12.2,52424.0
20,025,KS,Clark County,12.2,64998.0
20,027,KS,Clay County,11.0,66389.0
20,029,KS,Cloud County,12.1,60403.0
20,031,KS,Coffey County,9.8,67933.0
20,033,KS,Comanche County,12.1,51956.0
20,035,KS,Cowley County,15.2,57549.0
20,037,KS,Crawford County,17.3,52285.0
20,039,KS,Decatur County,13.9,54613.0
20,041,KS,Dickinson County,10.5,63417.0
20,043,KS,Doniphan County,12.3,63765.0
20,045,KS,Douglas County,13.3,68561.0
20,047,KS,Edwards County,12.0,59055.0
20,049,KS,Elk County,17.1,48121.0
20,051,KS,Ellis County,15.6,59048.0
20,053,KS,Ellsworth County,12.3,65396.0
20,055,KS,Finney County,11.9,67640.0
20,057,KS,Ford County,11.6,68766.0
20,059,KS,Franklin County,11.1,67883.0
20,061,KS,Geary County,11.0,56899.0
20,063,KS,Gove County,9.4,65003.0
20,065,KS,Graham County,12.7,53247.0
20,067,KS,Grant County,11.2,65399.0
20,069,KS,Gray County,8.7,77786.0
20,071,KS,Greeley County,11.1,70566.0
20,073,KS,Greenwood County,14.3,59179.0
20,075,KS,Hamilton County,11.5,72657.0
20,077,KS,Harper County,14.1,54423.0
20,079,KS,Harvey County,8.2,67078.0
20,081,KS,Haskell County,10.8,68202.0
20,083,KS,Hodgeman County,10.4,66919.0
20,085,KS,Jackson County,10.5,73051.0
20,087,KS,Jefferson County,8.3,81301.0
20,089,KS,Jewell County,12.1,56505.0
20,091,KS,Johnson County,5.3,103085.0
20,093,KS,Kearny County,10.2,71237.0
20,095,KS,Kingman County,11.9,54731.0
20,097,KS,Kiowa County,12.1,56222.0
20,099,KS,Labette County,15.5,49874.0
20,101,KS,Lane County,10.2,64875.0
20,103,KS,Leavenworth County,8.3,83086.0
20,105,KS,Lincoln County,11.8,53667.0
20,107,KS,Linn County,11.0,62431.0
20,109,KS,Logan County,10.2,60216.0
20,111,KS,Lyon County,13.7,55659.0
20,113,KS,McPherson County,8.3,78908.0
20,115,KS,Marion County,10.9,62268.0
20,117,KS,Marshall County,9.2,64514.0
20,119,KS,Meade County,9.6,71572.0
20,121,KS,Miami County,7.0,85620.0
20,123,KS,Mitchell County,10.5,60486.0
20,125,KS,Montgomery County,17.3,53379.0
20,127,KS,Morris County,11.7,65283.0
20,129,KS,Morton County,12.0,58093.0
20,131,KS,Nemaha County,8.4,74744.0
20,133,KS,Neosho County,14.9,53085.0
20,135,KS,Ness County,10.2,64935.0
20,137,KS,Norton County,13.9,57738.0
20,139,KS,Osage County,10.8,69666.0
20,141,KS,Osborne County,12.1,54638.0
20,143,KS,Ottawa County,10.2,66956.0
20,145,KS,Pawnee County,12.8,64704.0
20,147,KS,Phillips County,10.1,59453.0
20,149,KS,Pottawatomie County,7.9,84434.0
20,151,KS,Pratt County,9.5,61078.0
20,153,KS,Rawlins County,10.9,63255.0
20,155,KS,Reno County,11.8,62470.0
20,157,KS,Republic County,11.9,54981.0
20,159,KS,Rice County,10.6,62922.0
20,161,KS,Riley County,18.0,63076.0
20,163,KS,Rooks County,11.2,59998.0
20,165,KS,Rush County,12.4,55709.0
20,167,KS,Russell County,13.1,55415.0
20,169,KS,Saline County,11.5,63587.0
20,171,KS,Scott County,7.9,73436.0
20,173,KS,Sedgwick County,13.6,67435.0
20,175,KS,Seward County,14.4,66540.0
20,177,KS,Shawnee County,12.6,63612.0
20,179,KS,Sheridan County,11.0,65350.0
20,181,KS,Sherman County,13.7,57628.0
20,183,KS,Smith County,11.9,55568.0
20,185,KS,Stafford County,14.0,54808.0
20,187,KS,Stanton County,10.7,74063.0
20,189,KS,Stevens County,10.5,68600.0
20,191,KS,Sumner County,11.2,63049.0
20,193,KS,Thomas County,9.4,69774.0
20,195,KS,Trego County,10.7,56168.0
20,197,KS,Wabaunsee County,9.0,69893.0
20,199,KS,Wallace County,13.4,61157.0
20,201,KS,Washington County,11.3,58302.0
20,203,KS,Wichita County,10.5,61825.0
20,205,KS,Wilson County,14.3,54164.0
20,207,KS,Woodson County,13.9,40327.0
20,209,KS,Wyandotte County,17.1,61088.0
21,001,KY,Adair County,22.1,45974.0
21,003,KY,Allen County,16.4,56483.0
21,005,KY,Anderson County,9.0,78336.0
21,007,KY,Ballard County,14.4,69716.0
21,009,KY,Barren County,18.0,51068.0
21,011,KY,Bath County,17.8,54247.0
21,013,KY,Bell County,28.9,35566.0
21,015,KY,Boone County,7.4,89313.0
21,017,KY,Bourbon County,14.2,61530.0
21,019,KY,Boyd County,18.1,57112.0
21,021,KY,Boyle County,14.7,62541.0
21,023,KY,Bracken County,14.3,64458.0
21,025,KY,Breathitt County,30.3,40093.0
21,027,KY,Breckinridge County,16.5,59267.0
21,029,KY,Bullitt County,8.4,75402.0
21,031,KY,Butler County,15.0,56395.0
21,033,KY,Caldwell County,15.8,52719.0
21,035,KY,Calloway County,17.6,51424.0
21,037,KY,Campbell County,10.3,80573.0
21,039,KY,Carlisle County,12.9,58639.0
21,041,KY,Carroll County,16.2,62710.0
21,043,KY,Carter County,19.2,50853.0
21,045,KY,Casey County,21.1,42914.0
21,047,KY,Christian County,17.8,54934.0
21,049,KY,Clark County,10.8,72386.0
21,051,KY,Clay County,37.2,36330.0
21,053,KY,Clinton County,23.6,39877.0
21,055,KY,Crittenden County,17.9,53894.0
21,057,KY,Cumberland County,23.1,43127.0
21,059,KY,Daviess County,16.2,63213.0
21,061,KY,Edmonson County,16.0,56545.0
21,063,KY,Elliott County,25.8,43501.0
21,065,KY,Estill County,22.7,45129.0
21,067,KY,Fayette County,15.7,67320.0
21,069,KY,Fleming County,18.1,50804.0
21,071,KY,Floyd County,26.5,40604.0
21,073,KY,Franklin County,11.8,66920.0
21,075,KY,Fulton County,25.9,41088.0
21,077,KY,Gallatin County,13.1,66789.0
21,079,KY,Garrard County,17.6,62980.0
21,081,KY,Grant County,13.0,68309.0
21,083,KY,Graves County,17.6,53947.0
21,085,KY,Grayson County,17.8,54543.0
21,087,KY,Green County,17.6,48153.0
21,089,KY,Greenup County,15.9,59151.0
21,091,KY,Hancock County,11.9,70998.0
21,093,KY,Hardin County,14.2,65472.0
21,095,KY,Harlan County,29.7,36916.0
21,097,KY,Harrison County,13.9,63689.0
21,099,KY,Hart County,17.7,51921.0
21,101,KY,Henderson County,13.2,58742.0
21,103,KY,Henry County,14.6,66530.0
21,105,KY,Hickman County,18.7,56348.0
21,107,KY,Hopkins County,16.0,55080.0
21,109,KY,Jackson County,23.9,44713.0
21,111,KY,Jefferson County,16.2,64977.0
21,113,KY,Jessamine County,10.3,75155.0
21,115,KY,Johnson County,25.0,45126.0
21,117,KY,Kenton County,10.6,79604.0
21,119,KY,Knott County,26.1,42345.0
21,121,KY,Knox County,35.0,37640.0
21,123,KY,Larue County,16.1,66310.0
21,125,KY,Laurel County,21.8,52093.0
21,127,KY,Lawrence County,20.6,46200.0
21,129,KY,Lee County,31.1,37939.0
21,131,KY,Leslie County,26.7,39855.0
21,133,KY,Letcher County,23.8,41737.0
21,135,KY,Lewis County,22.1,46340.0
21,137,KY,Lincoln County,19.1,51359.0
21,139,KY,Livingston County,14.3,57586.0
21,141,KY,Logan County,14.8,61186.0
21,143,KY,Lyon County,15.9,63989.0
21,145,KY,McCracken County,15.7,60801.0
21,147,KY,McCreary County,35.9,36348.0
21,149,KY,McLean County,14.7,58403.0
21,151,KY,Madison County,13.8,65438.0
21,153,KY,Magoffin County,29.2,40162.0
21,155,KY,Marion County,14.6,54466.0
21,157,KY,Marshall County,13.8,61426.0
21,159,KY,Martin County,48.1,35522.0
21,161,KY,Mason County,17.0,56706.0
21,163,KY,Meade County,11.7,69228.0
21,165,KY,Menifee County,25.1,44734.0
21,167,KY,Mercer County,13.4,67348.0
21,169,KY,Metcalfe County,24.2,40690.0
21,171,KY,Monroe County,23.7,44605.0
21,173,KY,Montgomery County,14.6,54848.0
21,175,KY,Morgan County,24.7,44587.0
21,177,KY,Muhlenberg County,20.2,52291.0
21,179,KY,Nelson County,12.9,65928.0
21,181,KY,Nicholas County,17.2,52978.0
21,183,KY,Ohio County,16.0,55512.0
21,185,KY,Oldham County,5.8,120818.0
21,187,KY,Owen County,15.4,64868.0
21,189,KY,Owsley County,33.1,35000.0
21,191,KY,Pendleton County,13.2,71116.0
21,193,KY,Perry County,29.7,42519.0
21,195,KY,Pike County,23.4,46402.0
21,197,KY,Powell County,22.1,46014.0
21,199,KY,Pulaski County,17.0,54487.0
21,201,KY,Robertson County,19.6,55507.0
21,203,KY,Rockcastle County,21.8,49406.0
21,205,KY,Rowan County,24.0,51712.0
21,207,KY,Russell County,22.3,47397.0
21,209,KY,Scott County,10.0,81956.0
21,211,KY,Shelby County,11.6,76693.0
21,213,KY,Simpson County,13.7,60371.0
21,215,KY,Spencer County,7.0,97726.0
21,217,KY,Taylor County,19.4,52832.0
21,219,KY,Todd County,16.3,57288.0
21,221,KY,Trigg County,13.6,57844.0
21,223,KY,Trimble County,13.2,65885.0
21,225,KY,Union County,14.5,60771.0
21,227,KY,Warren County,14.2,62108.0
21,229,KY,Washington County,13.1,59071.0
21,231,KY,Wayne County,25.0,42721.0
21,233,KY,Webster County,15.4,59260.0
21,235,KY,Whitley County,26.9,43910.0
21,237,KY,Wolfe County,28.6,40949.0
21,239,KY,Woodford County,10.6,78344.0
22,001,LA,Acadia Parish,25.0,43133.0
22,003,LA,Allen Parish,20.1,47937.0
22,005,LA,Ascension Parish,10.7,89558.0
22,007,LA,Assumption Parish,18.3,54511.0
22,009,LA,Avoyelles Parish,27.0,44650.0
22,011,LA,Beauregard Parish,15.7,57108.0
22,013,LA,Bienville Parish,25.3,39743.0
22,015,LA,Bossier Parish,13.8,71061.0
22,017,LA,Caddo Parish,22.8,50773.0
22,019,LA,Calcasieu Parish,17.6,63912.0
22,021,LA,Caldwell Parish,20.3,48050.0
22,023,LA,Cameron Parish,13.8,66189.0
22,025,LA,Catahoula Parish,30.0,40139.0
22,027,LA,Claiborne Parish,29.2,39576.0
22,029,LA,Concordia Parish,25.2,43136.0
22,031,LA,De Soto Parish,17.7,53165.0
22,033,LA,East Baton Rouge Parish,20.0,60205.0
22,035,LA,East Carroll Parish,46.5,34604.0
22,037,LA,East Feliciana Parish,19.9,58360.0
22,039,LA,Evangeline Parish,22.2,46178.0
22,041,LA,Franklin Parish,23.9,42066.0
22,043,LA,Grant Parish,20.4,58560.0
22,045,LA,Iberia Parish,22.1,51770.0
22,047,LA,Iberville Parish,20.2,54265.0
22,049,LA,Jackson Parish,19.4,51215.0
22,051,LA,Jefferson Parish,17.1,61168.0
22,053,LA,Jefferson Davis Parish,17.8,62563.0
22,055,LA,Lafayette Parish,16.9,64181.0
22,057,LA,Lafourche Parish,19.4,60107.0
22,059,LA,La Salle Parish,20.0,57556.0
22,061,LA,Lincoln Parish,28.4,47851.0
22,063,LA,Livingston Parish,14.1,73745.0
22,065,LA,Madison Parish,34.1,34704.0
22,067,LA,Morehouse Parish,31.3,37255.0
22,069,LA,Natchitoches Parish,24.3,47476.0
22,071,LA,Orleans Parish,23.1,53729.0
22,073,LA,Ouachita Parish,21.4,52904.0
22,075,LA,Plaquemines Parish,15.6,71460.0
22,077,LA,Pointe Coupee Parish,20.1,57045.0
22,079,LA,Rapides Parish,19.9,52379.0
22,081,LA,Red River Parish,24.5,46817.0
22,083,LA,Richland Parish,25.1,45093.0
22,085,LA,Sabine Parish,19.3,53183.0
22,087,LA,St. Bernard Parish,18.0,52139.0
22,089,LA,St. Charles Parish,12.9,81482.0
22,091,LA,St. Helena Parish,22.8,46835.0
22,093,LA,St. James Parish,15.1,64089.0
22,095,LA,St. John the Baptist Parish,16.8,63183.0
22,097,LA,St. Landry Parish,23.2,43051.0
22,099,LA,St. Martin Parish,18.1,54516.0
22,101,LA,St. Mary Parish,21.4,51179.0
22,103,LA,St. Tammany Parish,11.9,78484.0
22,105,LA,Tangipahoa Parish,19.0,55432.0
22,107,LA,Tensas Parish,30.8,35670.0
22,109,LA,Terrebonne Parish,16.1,62566.0
22,111,LA,Union Parish,18.3,52753.0
22,113,LA,Vermilion Parish,17.5,53711.0
22,115,LA,Vernon Parish,16.7,55872.0
22,117,LA,Washington Parish,23.3,45073.0
22,119,LA,Webster Parish,20.3,47088.0
22,121,LA,West Baton Rouge Parish,13.6,73173.0
22,123,LA,West Carroll Parish,19.6,47030.0
22,125,LA,West Feliciana Parish,22.3,74368.0
22,127,LA,Winn Parish,24.2,48430.0
23,001,ME,Androscoggin County,13.0,63456.0
23,003,ME,Aroostook County,12.1,56361.0
23,005,ME,Cumberland County,6.9,96255.0
23,007,ME,Franklin County,13.6,56509.0
23,009,ME,Hancock County,10.1,72647.0
23,011,ME,Kennebec County,11.5,64643.0
23,013,ME,Knox County,8.6,70533.0
23,015,ME,Lincoln County,9.8,74569.0
23,017,ME,Oxford County,14.5,60220.0
23,019,ME,Penobscot County,12.6,65215.0
23,021,ME,Piscataquis County,15.3,51787.0
23,023,ME,Sagadahoc County,8.7,83180.0
23,025,ME,Somerset County,13.3,56422.0
23,027,ME,Waldo County,12.7,68345.0
23,029,ME,Washington County,20.1,48104.0
23,031,ME,York County,8.1,85445.0
24,001,MD,Allegany County,18.8,54759.0
24,003,MD,Anne Arundel County,6.3,116956.0
24,005,MD,Baltimore County,9.8,86807.0
24,009,MD,Calvert County,4.9,124486.0
24,011,MD,Caroline County,13.3,63491.0
24,013,MD,Carroll County,6.4,113885.0
24,015,MD,Cecil County,10.0,87592.0
24,017,MD,Charles County,7.8,105141.0
24,019,MD,Dorchester County,15.7,63087.0
24,021,MD,Frederick County,6.4,114089.0
24,023,MD,Garrett County,10.8,65991.0
24,025,MD,Harford County,7.3,104553.0
24,027,MD,Howard County,5.6,140113.0
24,029,MD,Kent County,13.0,69781.0
24,031,MD,Montgomery County,7.2,125076.0
24,033,MD,Prince George's County,11.0,97171.0
24,035,MD,Queen Anne's County,6.5,112527.0
24,037,MD,St. Mary's County,8.4,102345.0
24,039,MD,Somerset County,22.9,51841.0
24,041,MD,Talbot County,10.1,80371.0
24,043,MD,Washington County,11.5,71685.0
24,045,MD,Wicomico County,15.4,70975.0
24,047,MD,Worcester County,10.1,75459.0
24,510,MD,Baltimore city,20.2,58616.0
25,001,MA,Barnstable County,8.9,89448.0
25,003,MA,Berkshire County,12.5,74535.0
25,005,MA,Bristol County,12.7,81047.0
25,007,MA,Dukes County,8.5,94059.0
25,009,MA,Essex County,9.6,96303.0
25,011,MA,Franklin County,11.9,71256.0
25,013,MA,Hampden County,17.6,67155.0
25,015,MA,Hampshire County,12.4,80839.0
25,017,MA,Middlesex County,7.7,123288.0
25,019,MA,Nantucket County,6.5,108671.0
25,021,MA,Norfolk County,7.7,123449.0
25,023,MA,Plymouth County,8.0,107828.0
25,025,MA,Suffolk County,15.1,91386.0
25,027,MA,Worcester County,10.9,93561.0
26,001,MI,Alcona County,15.8,53033.0
26,003,MI,Alger County,12.9,62543.0
26,005,MI,Allegan County,9.9,78772.0
26,007,MI,Alpena County,15.9,53480.0
26,009,MI,Antrim County,10.1,72369.0
26,011,MI,Arenac County,15.0,56213.0
26,013,MI,Baraga County,15.6,55856.0
26,015,MI,Barry County,8.3,75377.0
26,017,MI,Bay County,12.8,59523.0
26,019,MI,Benzie County,9.7,65594.0
26,021,MI,Berrien County,13.6,62758.0
26,023,MI,Branch County,14.9,57641.0
26,025,MI,Calhoun County,14.0,58617.0
26,027,MI,Cass County,12.3,68720.0
26,029,MI,Charlevoix County,9.1,78405.0
26,031,MI,Cheboygan County,14.0,61488.0
26,033,MI,Chippewa County,13.6,59852.0
